page_id	text	label	Pattern Category
109	Someone in Arden Hills, United States purchased 120ml Young Napoleon | Best Strawberry Shortcake eJuice | Vaporham Lincoln eLiquid about 42 minutes ago	1	Social Proof
1469	 Out of Stock! 	0	Not Dark Pattern
664	 Synthetic nicotine | Strawberry, kiwi & pomegranate 	0	Not Dark Pattern
1330	Just BEE Queen	0	Not Dark Pattern
1721	Would you like to buy more and save more?	1	Misdirection
1006	FOR A LIMITED TIME ONLY	1	Urgency
1429	 Track your order by entering your order number and email below or if you would like to create an account or log in (click here) 	0	Not Dark Pattern
1330	Swedish Hasbeens	0	Not Dark Pattern
108	Someone in Tornado, United States just bought Fresh Melon Menthol 2 hours ago	1	Social Proof
1399	Only 8 Left!	1	Scarcity
433	No Thanks, I Prefer Paying Full Price.	1	Misdirection
811	Unique and personalized products to go as yourself.	0	Not Dark Pattern
1759	 Search Search 	0	Not Dark Pattern
1612	Only 10 left in stock	1	Scarcity
1736	Did you know we have an app? Create shareable art and custom PopSockets designs with our unique image editing tools.	0	Not Dark Pattern
1313	John Boos	0	Not Dark Pattern
987	Limited time offer	1	Urgency
1468	 Bar Stools	0	Not Dark Pattern
1373	Get inspiration, new arrivals and the latest offers to your inbox.	0	Not Dark Pattern
34	11 people have purchased this item	1	Social Proof
71	2049 sold in the last 7 days	1	Social Proof
316	I don't like discounts	1	Misdirection
331	no thanks, I like paying full price	1	Misdirection
309	232 people are viewing this offer!	1	Social Proof
890	Prior to the automatic renewal and billing, we will notify you in advance (via the email you used at the time of enrollment) of (i) the pending renewal, (ii) the then current fees and charges applicable to the Passport Program, and (iii) where you may find more information about the Passport Program. We will also send you an additional email confirming your renewal. Should you elect not to renew your Membership, you may cancel at any time prior to the renewal by emailing us at passportmembership@1800flowers.com and your credit/debit card on file with us will not be charged. A confirmation email will be sent to you.	1	Obstruction
594	02 DAYS :23 HOURS :00 MINS :54 SECS	1	Urgency
773	1DAYS 04 HOURS 17 MINUTES 18 SECONDS	1	Urgency
1333	LEGO Sondersets Saison Polybags Promotionals ExklusiveOpens in a new window or tab	0	Not Dark Pattern
991	Custom Kids Headwear	0	Not Dark Pattern
1177	N++ is all about using your momentum to complete levels and get high scores, but in this sci-fi world, there’s a slew of inadvertently homicidal enemy robots trying to prevent you from completing your goal.	0	Not Dark Pattern
575	Sale ending in 0 days 04 hours 12 minutes 10 seconds	1	Urgency
569	Return my item	0	Not Dark Pattern
1604	Baby Size Guide	0	Not Dark Pattern
223	127 People viewed this product this week	1	Social Proof
11	🔥 2 people are looking right now	1	Social Proof
1759	 Drive and Focus 	0	Not Dark Pattern
566	Enter your email VIEW MY CODE OFFER EXPIRES IN: 0 minutes 00 seconds EXTRA 10% OFF	1	Urgency
95	161 people have viewed this item	1	Social Proof
1330	Only 2 left.	1	Scarcity
1683	Hurry! Only 7 left in stock.	1	Scarcity
1056	Hot Offer. Limited Time	1	Urgency
350	 Gameday Collection 	0	Not Dark Pattern
1381	Whoops! 	0	Not Dark Pattern
1143	Only 1 Left in Stock!	1	Scarcity
1648	Memory Cards	0	Not Dark Pattern
168	Rick in Columbia, United States purchased a	1	Social Proof
1149	9 items left	1	Scarcity
1230	Hurry up! Only 11 items left	1	Scarcity
196	Welcome Newcomer	0	Not Dark Pattern
107	Debby in Harpers Ferry, United States just bought: Icing Pen Decorating Tool	1	Social Proof
1733	Grab yourself a bargain!	1	Misdirection
1550	We are not currently accepting orders from outside of the UK.	0	Not Dark Pattern
1459	Hurry! Only 1 left!	1	Scarcity
1488	NRA Whittington Center Store	0	Not Dark Pattern
444	No Thanks, I prefer not to have a protection plan	1	Misdirection
1083	New Vintage Stylish Belt Watch - Women	0	Not Dark Pattern
166	31 have it in their cart	1	Social Proof
1489	 First to know about upcoming tastings & events 	0	Not Dark Pattern
569	 Why buy from us 	0	Not Dark Pattern
1536	Plus Size Shirts and Blouses	0	Not Dark Pattern
1712	People also buy this with	1	Misdirection
1684	HURRY! ONLY 31 LEFT IN STOCK.	1	Scarcity
1328	 A Date With Duchess 	0	Not Dark Pattern
1426	Only 3 left.	1	Scarcity
680	Wish Your Loved Ones Instantly with Ferns N Petals International Services	0	Not Dark Pattern
902	We may also disclose your information to third parties who may contact you with details of other products and services which may be of interest. If you do not want your name and mailing details made available in this way please email opt-out@nextdirect.com	1	Obstruction
1098	Order now, only 2 left in stock!	1	Scarcity
1736	 PopGrip MagSafe Refine by Product Type: PopGrip MagSafe 	0	Not Dark Pattern
1330	What's New By Category	0	Not Dark Pattern
4	 Active Filters English (United States) English (United States) ✘ Remove Filter 	0	Not Dark Pattern
192	Someone in Chambersburg, Pennsylvania purchased	1	Social Proof
664	› Sub Ohm Juice	0	Not Dark Pattern
620	2day 13:49:51 Left	1	Urgency
516	Hurry up! Sale Ends in	1	Urgency
638	B-Series Truck remotes	0	Not Dark Pattern
1536	Red Tops	0	Not Dark Pattern
1759	 JOINT Oil 	0	Not Dark Pattern
1070	Limited Stock	1	Scarcity
1429	Orthopedic	0	Not Dark Pattern
766	Retro Cordless Edison Bulb Lamp	0	Not Dark Pattern
189	93 PEOPLE HAVE BOUGHT THIS PRODUCT TODAY	1	Social Proof
1009	Speed Lace Accessory Kit - Silver	0	Not Dark Pattern
375	No, thanks. I'd rather pay full price.	1	Misdirection
1701	LIMITED TIME OFFER : Grab a Matching Pair & save up 60%!	1	Misdirection
103	Americas	0	Not Dark Pattern
1550	Here to help	0	Not Dark Pattern
1604	 Comfy and looks great 	0	Not Dark Pattern
242	Creators' Council	0	Not Dark Pattern
1709	Yes! Upgrade my purchase	1	Misdirection
114	Jeremy in Warroad, United States purchased a	1	Social Proof
25	Kick those cravings	0	Not Dark Pattern
1293	 Brushes + Tools 	0	Not Dark Pattern
242	Free climate compensated shipping & returns	0	Not Dark Pattern
640	Deal expires in: 03 hrs 25 mins 22 sec	1	Urgency
1022	FREE SHIPPING // FOR A LIMITED TIME ONLY	1	Urgency
212	 Read More 	0	Not Dark Pattern
230	Location: Kansas City, MO	0	Not Dark Pattern
212	Find your local store, view opening hours and find out where you can get your latest pickup in-store!	0	Not Dark Pattern
1321	only 5 left in stock!	1	Scarcity
1658	Casual Wear	0	Not Dark Pattern
1048	40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING OVER $80 HURRY! LIMITED TIME ONLY	1	Urgency
1351	 Resend One time Pin 	0	Not Dark Pattern
1124	Case Material	0	Not Dark Pattern
298	Natalie in Graham, United States purchased a FREE BTS Answer Magic Pillow about 1 hour ago	1	Social Proof
627	tedpullin	0	Not Dark Pattern
991	Custom Women's Apparel	0	Not Dark Pattern
108	Ask a Question	0	Not Dark Pattern
767	Discontinued Item	0	Not Dark Pattern
916	Order Subtotal $19.99 Standard Delivery $12.99 Care & Handling $2.99 Tax $2.38 Total $38.35 Savings Today $10.00	1	Sneaking
1804	No I'd rather not hear about exclusive offers and discounts.	1	Misdirection
419	No thanks, I’d rather pay more	1	Misdirection
1258	Only 3 left in stock!	1	Scarcity
113	 Don't leave without taking discount 	0	Not Dark Pattern
1009	View your order history	0	Not Dark Pattern
1773	What people are saying about us...	1	Social Proof
803	Hydration	0	Not Dark Pattern
999	Act now and save $12.99. Limited time only!	1	Urgency
1474	Only 13 left!	1	Scarcity
897	If your JR Plus membership has renewed automatically, you have seven (7) days after payment is taken to cancel your annual membership. You must contact Customer Service at (888) 574-3576 within this window and not have made any eligible purchase using the JR Plus service. You will then be provided with a full refund of your membership fee for the renewal year and the JR Plus service will be cancelled from your account. If you cancel during any renewal year after the seven (7) day window expires, you are not entitled to any refund of the renewal fee, even if you have not made any eligible purchase during the renewal term.	1	Obstruction
1790	Tick here if you do not want to receive Promotional Offers by Post Tick here if you do wish to receive Promotional Offers by email and/or SMS Tick here if you would like to receive Offers from selected third parties	1	Misdirection
1049	40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING ON ALL ORDERS OVER $80 	1	Urgency
1139	about us	0	Not Dark Pattern
569	 Microsoft Xbox One S Wireless Controller » 	0	Not Dark Pattern
662	Carports & Garages	0	Not Dark Pattern
900	You may cancel your membership at any time by calling us at at 855-861-2573 (6:00AM – 5:00PM PST) or by emailing support@luckytacklebox.com. California residents may also cancel your subscription by accessing your Account through the Site.	1	Obstruction
1598	Hurry, only 5 left	1	Scarcity
230	After trying several other shades of red, I’ve tried this one and just love it. It is the perfect shade of brown with beautiful red highlights, very rich color, and very beautiful.	0	Not Dark Pattern
314	No thanks! I don't like deals	1	Misdirection
1446	 Ireland EUR	0	Not Dark Pattern
242	Fashion Forward	0	Not Dark Pattern
901	You may cancel your Minted More membership at any time by contacting Minted Customer Service at www.minted.com/help. If you cancel your membership before your Minted More gift box has shipped, we will refund your full membership fee; provided that we may charge you (or withhold from your refund) the value of Minted More discount benefits used by you and your account prior to cancellation. If you cancel at any other time, your membership fee is non-refundable.	1	Obstruction
1174	Optics and Mounts	0	Not Dark Pattern
680	Don't Know Pincode?	0	Not Dark Pattern
630	SALE ENDS IN 19 DAYS, 9 HOURS, 50 MINUTES, 54 SECONDS	1	Urgency
564	Your order is reserved for 29:52 minutes!	1	Urgency
242	NA-KD, White	0	Not Dark Pattern
822	Game Extraction & Prep	0	Not Dark Pattern
638	Golf Remotes	0	Not Dark Pattern
1536	Baby Girl Shoes	0	Not Dark Pattern
1317	 Books About Indian Culture 	0	Not Dark Pattern
1315	For any other inquiries, Click here	0	Not Dark Pattern
1313	Round Boards	0	Not Dark Pattern
1029	LIMITED TIME ONLY	1	Urgency
1352	Only 9 left!	1	Scarcity
164	Mher from San Angelo, TX Recently made a purchase with Crossrope	1	Social Proof
908	There's no obligation to buy as an Xtra VIP Member, nor is there any minimum number of months or commitment for membership. You can shop or ‘Skip’ by the 5th of each month, and you can cancel your membership at any time by calling (855) SAVAGEX (open 24/7).	1	Obstruction
1277	3 left in stock	1	Scarcity
381	No thanks. I love chaos!	1	Misdirection
1044	 By Doug	0	Not Dark Pattern
472	No thanks, I like paying full price	1	Misdirection
638	Show Cart	0	Not Dark Pattern
662	Lean To Sheds	0	Not Dark Pattern
1044	 Cordless Phones For Seniors 	0	Not Dark Pattern
1572	ONLY 9 LEFT	1	Scarcity
393	No Thanks, I don't want official software at the best price.	1	Misdirection
1304	 Bra Panty Set 	0	Not Dark Pattern
1038	DressesFootwearHatsHoodies & SweatshirtsJerseysPantsSleepwear & UnderwearSwim CollectionT-ShirtsSale Items- View All -	0	Not Dark Pattern
1081	Only 4 left in stock	1	Scarcity
767	Trending Players	0	Not Dark Pattern
1468	10 Left in stock	1	Scarcity
